;Partido;Localidad;Link Indec;ADSL;CABLEMODEM;DIAL UP;FIBRA OPTICA;OTROS;SATELITAL;WIMAX;WIRELESS;Total general;id_provincia
2761;Las Colonias;Hipatia;82070090;0;0;0;0;0;0;0;53;53;21
2762;Las Colonias;Humboldt;82070100;273;0;0;24;2;0;0;195;494;21
2763;Las Colonias;La Pelada;82070120;0;0;0;80;0;0;0;96;176;21
2764;Las Colonias;Las Tunas;82070130;3;0;0;108;0;1;0;0;112;21
2765;Las Colonias;María Luisa;82070140;0;0;0;0;0;0;0;167;167;21
2766;Las Colonias;Matilde;82070150;87;0;0;0;0;0;0;68;155;21
2767;Las Colonias;Nuevo Torino;82070160;78;0;0;0;72;0;0;5;155;21
2768;Las Colonias;OTROS;Sin Datos;0;0;0;0;0;0;0;16;16;21
2769;Las Colonias;Pilar;82070170;112;0;0;10;0;0;0;2;124;21
2770;Las Colonias;Progreso;82070190;0;0;0;0;0;0;0;621;621;21
2771;Las Colonias;Providencia;82070200;0;0;0;0;0;0;0;135;135;21
2772;Las Colonias;Sa Pereyra;82070210;54;0;0;0;0;0;0;3;57;21
2773;Las Colonias;San Agustín;82070220;0;0;0;0;0;0;0;83;83;21
2774;Las Colonias;San Carlos Centro;82070230;386;3998;0;2;0;0;0;34;4420;21
2775;Las Colonias;San Carlos Norte;82070240;0;228;0;0;0;0;0;152;380;21
2776;Las Colonias;San Carlos Sud;82070250;30;676;0;0;0;0;0;9;715;21
2777;Las Colonias;San Jerónimo del Sauce;82070260;0;0;0;119;0;0;0;0;119;21
2778;Las Colonias;San Jerónimo Norte;82070270;191;0;0;1622;0;0;0;261;2074;21
2779;Las Colonias;Santa Clara de Buena Vista;82070290;0;668;0;0;0;0;0;0;668;21
2780;Las Colonias;Santo Domingo;82070300;0;0;0;0;0;0;0;255;255;21
2781;Las Colonias;SARMIENTO;82070310;135;0;0;0;130;0;0;171;436;21
2782;OTROS;OTROS;Sin Datos;0;0;0;0;2581;0;0;0;2581;21
2783;Rosario;Acebal;82084010;185;1415;0;36;61;0;0;140;1837;21
2784;Rosario;Álvarez;82084030;47;1393;0;2;134;0;0;0;1576;21
2785;Rosario;Alvear;82084040;1912;3055;0;253;0;0;0;16;5236;21
2786;Rosario;Arminda;82084060;0;86;0;0;40;0;0;0;126;21
2787;Rosario;Arroyo Seco;82084070;1966;3417;0;2;0;0;0;11;5396;21
2788;Rosario;Carmen del Sauce;82084080;0;3;0;180;0;0;0;22;205;21
2789;Rosario;Coronel Bogado;82084090;415;0;0;178;0;0;0;0;593;21
2790;Rosario;Cuatro Esquinas;82084110;0;0;0;48;0;0;0;0;48;21
2791;Rosario;El Caramelo;82084120;71;0;0;497;0;0;0;0;568;21
2792;Rosario;Fighiera;82084130;342;0;0;0;0;0;0;258;600;21
2793;Rosario;Funes;82084140;4523;5934;1;2457;0;1;0;100;13016;21
2794;Rosario;General Lagos;82084150;400;0;0;1;1;1;0;140;543;21
2795;Rosario;Granadero Baigorria;82084160;0;4109;0;8;2;0;0;676;4795;21
2796;Rosario;Ibarlucea;82084170;0;692;0;728;0;0;0;415;1835;21
2797;Rosario;Pérez;82084210;2894;0;0;114;0;10;0;6;3024;21
2798;Rosario;Piñero (Est. Erasto);82084220;0;181;0;1;55;0;0;0;237;21
2799;Rosario;Pueblo Esther;82084230;241;0;0;611;0;1;0;0;853;21
2800;Rosario;Pueblo Muñoz (Est. Bernard);82084240;0;118;0;0;54;0;0;0;172;21
2801;Rosario;Pueblo Uranga;82084250;29;0;0;162;0;0;0;52;243;21
2802;Rosario;Puerto Arroyo Seco;82084260;0;0;0;0;25;0;0;0;25;21
2803;Rosario;Rosario;82084270;37272;183452;74;104073;218;1;0;5228;330318;21
2804;Rosario;Soldini;82084280;116;780;0;0;86;0;0;0;982;21
2805;Rosario;Villa Amelia;82084290;172;109;0;2;0;0;0;2;285;21
2806;Rosario;Villa del Plata;82084300;0;0;0;231;101;0;0;0;332;21
2807;Rosario;Villa Gobernador Gálvez;82084310;6752;17;0;1540;4987;0;0;35;13331;21
2808;Rosario;Zavalla;82084320;710;932;0;0;0;0;0;95;1737;21
2809;Rosario;Albarellos;82084020;0;0;0;0;0;0;0;20;20;21
2810;Rosario;Coronel Rodolfo S. Domínguez;82084100;0;318;0;0;0;0;0;0;318;21
2811;Rosario;Kilómetro 101;82084180;0;0;0;0;0;2;0;1;3;21
2812;Rosario;Arbilla;82084050;30;0;0;0;0;0;0;0;30;21
2813;Rosario;Monte Flores;82084200;8;0;0;0;0;0;0;0;8;21
2814;San Cristóbal;Aguará Grande;82091010;0;0;0;0;0;1;0;2;3;21
2815;San Cristóbal;Ambrosetti;82091020;0;0;0;0;0;1;0;84;85;21
2816;San Cristóbal;Arrufo;82091030;155;166;0;116;0;0;0;0;437;21
2817;San Cristóbal;Balneario La Verde;82091040;0;0;0;0;0;1;0;0;1;21
2818;San Cristóbal;Capivara;82091050;0;0;0;0;0;1;0;0;1;21
2819;San Cristóbal;Ceres;82091060;1060;1939;0;0;0;0;0;541;3540;21
2820;San Cristóbal;Colonia Bossi;82091080;56;0;0;136;720;0;0;3;915;21
2821;San Cristóbal;Hersilia;82091120;0;199;0;0;0;0;0;370;569;21
2822;San Cristóbal;Huanqueros;82091130;0;0;0;0;0;0;0;34;34;21
2823;San Cristóbal;La Cabral;82091140;0;0;0;0;1;1;0;2;4;21
2824;San Cristóbal;La Rubia;82091150;0;31;0;0;0;0;0;12;43;21
2825;San Cristóbal;Las Palmeras;82091170;0;0;0;0;0;0;0;97;97;21
2826;San Cristóbal;Moisés Ville;82091180;0;352;0;207;0;0;0;0;559;21
2827;San Cristóbal;Monigotes;82091190;0;0;0;45;0;0;0;12;57;21
2828;San Cristóbal;Ñanducita;82091200;0;0;0;0;0;0;0;46;46;21
2829;San Cristóbal;OTROS;Sin Datos;0;0;0;0;0;0;0;6;6;21
2830;San Cristóbal;Palacios;82091210;2;0;0;31;0;0;0;38;71;21
2831;San Cristóbal;San Cristóbal;82091220;847;1242;0;597;0;1;0;595;3282;21
2832;San Cristóbal;San Guillermo;82091230;990;1502;0;47;0;0;0;195;2734;21
2833;San Cristóbal;Santurce;82091240;0;0;0;0;0;0;0;45;45;21
2834;San Cristóbal;Soledad;82091250;0;0;0;0;0;0;0;170;170;21
2835;San Cristóbal;Suardi;82091260;0;0;0;1560;0;0;0;0;1560;21
2836;San Cristóbal;Villa Saralegui;82091270;0;0;0;0;3;0;0;48;51;21
2837;San Cristóbal;Curupaity;82091110;0;0;0;0;0;0;0;15;15;21
2838;San Cristóbal;Colonia Ana;82091070;0;0;0;0;0;0;0;6;6;21
2839;San Cristóbal;Colonia Rosa;82091090;0;0;0;0;0;0;0;12;12;21
2840;San Javier;Alejandra;82098010;0;0;0;0;0;1;0;453;454;21
2841;San Javier;Cacique Ariacaiquín;82098020;0;0;0;0;0;0;0;34;34;21
2842;San Javier;Colonia Durán;82098030;0;0;0;0;0;1;0;0;1;21
2843;San Javier;Romang;82098050;0;801;0;2;195;0;0;369;1367;21
2844;San Javier;San Javier;82098060;0;826;0;96;0;0;0;194;1116;21
2845;San Javier;La Brava;82098040;0;0;0;0;0;0;0;20;20;21
2846;San Jerónimo;Arocena;82105010;0;184;0;0;400;0;0;0;584;21
2847;San Jerónimo;Barrancas;82105030;474;0;0;0;0;0;0;477;951;21
2848;San Jerónimo;Barrio Caima;82105040;0;0;0;0;0;0;0;32;32;21
2849;San Jerónimo;Bernardo de Irigoyen (Est. Irigoyen);82105060;0;0;0;245;0;0;0;0;245;21
2850;San Jerónimo;Centeno;82105080;843;0;0;52;5;0;0;0;900;21
2851;San Jerónimo;Coronda;82105090;603;0;0;3277;215;0;0;883;4978;21
2852;San Jerónimo;Desvío Arijón;82105100;151;0;0;0;0;0;0;54;205;21
2853;San Jerónimo;Díaz;82105110;256;0;0;258;0;0;0;0;514;21
2854;San Jerónimo;Gaboto;82105120;0;0;0;0;201;0;0;240;441;21
2855;San Jerónimo;Gálvez;82105130;3384;0;0;4069;0;1;0;20;7474;21
2856;San Jerónimo;Gessler;82105140;129;0;0;69;0;0;0;63;261;21
2857;San Jerónimo;Irigoyen;82105150;0;94;0;0;0;0;0;313;407;21
2858;San Jerónimo;Larrechea;82105160;0;0;0;0;0;0;0;35;35;21
2859;San Jerónimo;Loma Alta;82105170;18;0;0;18;0;0;0;0;36;21
2860;San Jerónimo;López (Est. San Martín de Tours);82105180;31;383;0;0;0;0;0;0;414;21
2861;San Jerónimo;Maciel;82105190;543;782;0;0;136;0;0;1;1462;21
2862;San Jerónimo;Monje;82105200;464;0;0;149;0;0;0;0;613;21
2863;San Jerónimo;San Fabián;82105230;71;93;0;0;0;0;0;70;234;21
2864;San Jerónimo;San Genaro;82105240;462;0;0;855;0;0;0;49;1366;21
2865;San Jerónimo;San Genaro Norte;82105250;1026;1;0;55;0;0;0;0;1082;21
2866;San Jerónimo;San Eugenio;82105220;0;0;0;21;0;0;0;0;21;21
2867;San Justo;Angeloni;82112010;0;0;0;0;0;0;0;24;24;21
2868;San Justo;Cayastacito;82112020;0;0;0;0;0;0;0;54;54;21
2869;San Justo;Esther;82112040;0;0;0;0;0;0;0;10;10;21
2870;San Justo;Gobernador Crespo;82112050;150;1080;0;0;0;0;0;257;1487;21
2871;San Justo;La Criolla (Est. Cañadita);82112060;257;327;0;0;0;0;0;31;615;21
2872;San Justo;Marcelino Escalada;82112080;100;90;0;0;0;0;0;128;318;21
2873;San Justo;Naré;82112090;0;0;0;0;0;0;0;6;6;21
2874;San Justo;OTROS;Sin Datos;0;0;0;0;0;28;0;0;28;21
2875;San Justo;Pedro Gómez Cello;82112100;0;0;0;0;0;0;0;94;94;21
2876;San Justo;Ramayón;82112110;0;0;0;0;0;0;0;144;144;21
2877;San Justo;San Bernardo;82112120;0;0;0;0;0;0;0;6;6;21
2878;San Justo;San Justo;82112130;661;44;0;6534;550;0;0;269;8058;21
2879;San Justo;Vera y Pintado (Est. Guaraníes);82112160;24;0;0;190;0;0;0;134;348;21
2880;San Justo;Videla;82112170;117;0;0;230;0;0;0;32;379;21
2881;San Justo;Colonia Dolores;82112030;0;0;0;0;0;0;0;22;22;21
2882;San Justo;La Penca y Caraguatá;82112070;0;0;0;0;0;0;0;26;26;21
2883;San Justo;San Martín Norte;82112140;0;0;0;0;0;0;0;35;35;21
2884;San Justo;Silva (Est. Abipones);82112150;0;0;0;0;0;0;0;25;25;21
2885;San Lorenzo;Aldao;82119010;0;460;0;0;0;0;0;0;460;21
2886;San Lorenzo;Capitán Bermúdez;82119020;3656;1201;1;2227;0;0;0;0;7085;21
2887;San Lorenzo;Carcarañá;82119030;935;1;0;0;0;0;0;0;936;21
2888;San Lorenzo;Coronel Arnold;82119040;0;0;0;238;0;0;0;0;238;21
2889;San Lorenzo;Fray Luis Beltrán;82119050;2226;24;0;938;0;0;0;0;3188;21
2890;San Lorenzo;Fuentes;82119060;80;0;0;769;0;0;0;0;849;21
2891;San Lorenzo;Luis Palacios (Est. La Salada);82119070;0;478;0;0;0;0;0;82;560;21
2892;San Lorenzo;Puerto General San Martín;82119080;0;0;0;2602;215;2;0;13;2832;21
2893;San Lorenzo;Pujato;82119090;819;0;0;0;0;0;0;103;922;21
2894;San Lorenzo;Ricardone;82119100;388;1010;0;12;0;1;0;22;1433;21
2895;San Lorenzo;Roldán;82119110;2157;1963;0;2956;2;0;0;131;7209;21
2896;San Lorenzo;San Jerónimo Sud;82119120;161;939;0;2;0;0;0;0;1102;21
2897;San Lorenzo;San Lorenzo;82119130;2326;5159;0;930;0;0;0;53;8468;21
2898;San Lorenzo;Timbúes;82119140;218;0;0;1207;134;1;0;78;1638;21
2899;San Lorenzo;Villa Elvira;82119150;0;0;0;0;0;0;0;30;30;21
2900;San Lorenzo;Villa Mugueta;82119160;0;1;0;0;0;1;0;0;2;21
2901;San Martín;Carlos Pellegrini;82126020;408;0;0;0;0;0;0;0;408;21
2902;San Martín;Casas;82126030;0;59;0;0;0;0;0;0;59;21
2903;San Martín;Castelar;82126040;0;0;0;0;0;0;0;1;1;21
2904;San Martín;Colonia Belgrano;82126050;0;93;0;0;250;0;0;0;343;21
2905;San Martín;El Trébol;82126070;880;2729;0;320;0;0;0;79;4008;21
2906;San Martín;Landeta;82126080;200;193;0;0;0;0;0;0;393;21
2907;San Martín;Las Bandurrias;82126090;0;26;0;0;0;0;0;0;26;21
2908;San Martín;Las Petacas;82126100;0;0;0;0;0;0;0;0;0;21
2909;San Martín;Los Cardos;82126110;88;240;0;0;0;1;0;0;329;21
2910;San Martín;María Susana;82126120;483;0;0;634;2;0;0;40;1159;21
2911;San Martín;Piamonte;82126130;0;1213;0;0;0;0;0;0;1213;21
2912;San Martín;San Jorge;82126140;1897;980;0;1817;0;1;0;183;4878;21
2913;San Martín;San Martín de las Escobas;82126150;853;744;0;0;0;0;0;98;1695;21
2914;San Martín;Sastre;82126160;423;0;0;474;0;0;0;145;1042;21
2915;Vera;Calchaquí;82133010;460;0;0;0;1050;1;0;230;1741;21
2916;Vera;Cañada Ombú;82133020;0;0;0;0;0;1;0;34;35;21
2917;Vera;Colmena;82133030;0;0;0;0;0;1;0;0;1;21
2918;Vera;Fortín Olmos;82133040;0;0;0;0;0;2;0;337;339;21
2919;Vera;Garabato;82133050;0;0;0;0;0;0;0;104;104;21
2920;Vera;Intiyaco;82133070;0;0;0;0;0;2;0;97;99;21
2921;Vera;La Gallareta;82133090;0;0;0;0;0;0;0;373;373;21
2922;Vera;Margarita;82133110;0;740;0;0;0;2;0;106;848;21
2923;Vera;Paraje 29;82133120;0;0;0;0;0;1;0;34;35;21
2924;Vera;Pozo de los Indios;82133130;0;0;0;0;0;2;0;23;25;21
2925;Vera;Toba;82133160;0;0;0;0;0;1;0;52;53;21
2926;Vera;Vera (Est. Gobernador Vera);82133170;1064;0;0;0;2000;0;0;801;3865;21
2927;Vera;Los Amores;82133100;0;0;0;0;0;0;0;122;122;21
2928;Vera;Pueblo Santa Lucía;82133140;0;0;0;0;0;0;0;30;30;21
2929;Vera;Golondrina;82133060;0;0;0;0;0;0;0;70;70;21
2930;Vera;Kilómetro 115;82133080;0;0;0;0;0;0;0;3;3;21
2931;Vera;Tartagal (Est. El Tajamar);82133150;0;0;0;0;0;0;0;210;210;21
2932;Aguirre;Malbrán;86007030;12;0;0;0;0;1;0;0;13;22
2933;Aguirre;Villa General Mitre (Est. Pinto);86007040;0;229;0;0;0;3;0;2;234;22
2934;Alberdi;Campo Gallo;86014010;0;0;0;5;11;4;0;35;55;22
2935;Alberdi;Coronel Manuel L. Rico;86014020;0;0;0;0;0;1;0;0;1;22
2936;Alberdi;Donadeu;86014030;1;0;0;1;0;0;0;0;2;22
2937;Alberdi;Sachayoj;86014040;0;0;0;203;0;4;0;0;207;22
2938;Alberdi;Santos Lugares;86014050;0;0;0;11;57;0;0;5;73;22
2939;Atamisqui;Estación Atamisqui;86021010;1;0;0;1;0;1;0;0;3;22
2940;Atamisqui;Medellín;86021020;0;0;0;2;0;1;0;29;32;22
2941;Atamisqui;Villa Atamisqui;86021030;1;0;0;1;0;2;0;45;49;22
2942;Avellaneda;Colonia Dora;86028010;73;10;0;0;0;2;0;5;90;22
2943;Avellaneda;Herrera;86028020;0;3;0;0;100;1;0;0;104;22
2944;Avellaneda;Icaño;86028030;0;3;0;0;0;1;0;79;83;22
2945;Avellaneda;Lugones;86028040;0;2;0;0;0;1;0;0;3;22
2946;Avellaneda;Real Sayana;86028050;0;2;0;0;0;0;0;0;2;22
2947;Avellaneda;Villa Mailín;86028060;0;0;0;0;0;1;0;1;2;22
2948;Banda;Clodomira;86035060;0;0;0;3;5;1;0;417;426;22
2949;Banda;La Banda;86035090;27;48;0;1261;0;4;0;367;1707;22
2950;Banda;Los Quiroga;86035110;0;0;0;0;0;1;0;45;46;22
2951;Banda;Simbolar;86035130;0;0;0;0;0;1;0;0;1;22
2952;Banda;Abra Grande;86035010;1;0;0;0;0;0;0;0;1;22
2953;Banda;Chaupi Pozo;86035050;0;0;0;1;0;0;0;0;1;22
2954;Belgrano;Bandera;86042010;0;429;0;3;0;3;0;69;504;22
2955;Belgrano;Cuatro Bocas;86042020;0;0;0;0;0;1;0;97;98;22
2956;Belgrano;Fortín Inca;86042030;0;0;0;0;0;1;0;111;112;22
2957;Belgrano;Guardia Escolta;86042040;5;4;0;0;0;1;0;13;23;22
2958;Capital;El Mojón;86049020;0;0;0;0;0;1;0;3;4;22
2959;Capital;El Zanjón;86049030;0;0;0;0;0;1;0;96;97;22
2960;Capital;San Pedro;86049090;0;0;0;0;250;0;0;4;254;22
2961;Capital;Santa María;86049100;1;0;0;0;0;0;0;4;5;22
2962;Capital;Santiago del Estero;86049110;6794;77801;2;8597;1;5;0;1707;94907;22
2963;Capital;Los Cardozos;86049040;0;0;0;2;0;0;0;3;5;22
2964;Capital;Yanda;86049130;0;0;0;0;0;0;0;38;38;22
2965;Capital;Maco;86049050;0;0;0;0;0;0;0;78;78;22
2966;Capital;Maquito;86049060;0;0;0;0;0;1;0;43;44;22
2967;Capital;Morales;86049070;0;0;0;0;0;0;0;3;3;22
2968;Capital;Vuelta de la Barranca;86049120;0;0;0;0;0;0;0;4;4;22
2969;Capital;Puesto de San Antonio;86049080;0;0;0;0;0;1;0;0;1;22
2970;Choya;Choya;86063020;53;0;0;3;0;3;0;0;59;22
2971;Choya;Estación La Punta;86063030;478;0;0;0;0;0;0;0;478;22
2972;Choya;Frías;86063040;1975;58;0;2390;0;2;0;782;5207;22
2973;Choya;Laprida;86063050;0;0;0;3;0;0;0;5;8;22
2974;Choya;Tapso;86063080;0;0;0;1;0;0;0;71;72;22
2975;Choya;Villa La Punta;86063090;0;0;0;4;0;1;0;5;10;22
2976;Copo;El Caburé;86056010;0;0;0;0;20;0;0;100;120;22
2977;Copo;La Firmeza;86056020;0;0;0;0;0;0;0;20;20;22
2978;Copo;Los Pirpintos;86056030;0;0;0;200;0;1;0;0;201;22
2979;Copo;Los Tigres;86056040;0;0;0;0;80;0;0;50;130;22
2980;Copo;Monte Quemado;86056050;0;0;0;243;2;6;0;0;251;22
2981;Copo;Nueva Esperanza;86056060;0;0;0;0;0;1;0;50;51;22
2982;Copo;Pampa de los Guanacos;86056070;0;0;0;203;0;3;0;0;206;22
2983;Copo;San José del Boquerón;86056080;0;0;0;0;120;0;0;5;125;22
2984;Copo;Urutaú;86056090;0;0;0;0;0;0;0;30;30;22
2985;Figueroa;Bandera Bajada;86070010;0;0;0;3;0;0;0;5;8;22
2986;Figueroa;Caspi Corral;86070020;1;0;0;0;0;0;0;5;6;22
2987;Figueroa;La Cañada;86070060;0;0;0;4;0;1;0;45;50;22
2988;Figueroa;Vaca Huañuna;86070090;0;0;0;0;0;0;0;3;3;22
2989;Figueroa;Villa Figueroa;86070100;0;0;0;1;0;0;0;3;4;22
2990;Figueroa;La Invernada;86070070;1;0;0;2;0;0;0;1;4;22
2991;General Taboada;Añatuya;86077010;192;752;0;1327;200;4;0;365;2840;22
2992;General Taboada;Averías;86077020;0;0;0;0;0;0;0;4;4;22
2993;General Taboada;Estación Tacañitas;86077030;0;0;0;2;0;1;0;3;6;22
2994;General Taboada;Los Juríes;86077050;0;153;0;4;0;1;0;0;158;22
2995;General Taboada;Tomás Young;86077060;0;43;0;0;0;0;0;2;45;22
2996;Guasayán;Lavalle;86084010;1;0;0;0;200;2;0;1;204;22
2997;Guasayán;San Pedro;86084020;1;0;0;0;0;0;0;2;3;22
2998;Jiménez;El Arenal;86091005;0;0;0;0;72;1;0;0;73;22
2999;Jiménez;El Bobadal;86091010;0;0;0;0;5;1;0;0;6;22
3000;Jiménez;El Charco;86091020;0;0;0;3;30;0;0;0;33;22
3001;Jiménez;Gramilla;86091040;0;0;0;1;48;0;0;0;49;22
3002;Jiménez;Isca Yacu;86091050;0;0;0;0;7;0;0;0;7;22
3003;Jiménez;Pozo Hondo;86091070;0;0;0;3;181;3;0;0;187;22
3004;Juan F. Ibarra;El Colorado;86098010;0;0;0;0;20;1;0;0;21;22
3005;Juan F. Ibarra;El Cuadrado;86098020;0;0;0;0;0;1;0;121;122;22
3006;Juan F. Ibarra;Matará;86098030;0;0;0;3;0;1;0;20;24;22
3007;Juan F. Ibarra;Suncho Corral;86098040;243;0;0;0;0;2;0;73;318;22
3008;Juan F. Ibarra;Vilelas;86098050;1;0;0;0;0;1;0;2;4;22
3009;Loreto;Villa San Martín (Est. Loreto);86105010;0;0;0;0;0;1;0;341;342;22
3010;Mitre;Villa Unión;86112010;0;3;0;0;0;1;0;0;4;22
3011;Moreno;Aerolito;86119010;1;0;0;0;25;2;0;0;28;22
3012;Moreno;Alhuampa;86119020;1;0;0;1;20;1;0;0;23;22
3013;Moreno;Hasse;86119030;1;0;0;0;15;0;0;0;16;22
3014;Moreno;Pueblo Pablo Torelo (Est. Otumpa);86119090;1;0;0;1;50;0;0;0;52;22
3015;Moreno;Quimilí;86119100;382;661;0;0;250;6;0;8;1307;22
3016;Moreno;Roversi;86119110;1;0;0;0;15;1;0;0;17;22
3017;Moreno;Tintina;86119120;0;0;0;149;0;3;0;0;152;22
3018;Moreno;Weisburd;86119130;0;0;0;0;0;0;0;32;32;22
3019;Moreno;Hernán Mejía Miraval;86119040;1;0;0;0;0;0;0;0;1;22
3020;Moreno;Patay;86119080;1;0;0;0;0;1;0;0;2;22
3021;Moreno;Las Tinajas;86119050;0;0;0;0;0;2;0;0;2;22
3022;Ojo de Agua;OTROS;Sin Datos;0;0;0;0;0;4;0;0;4;22
3023;Ojo de Agua;Sol de Julio;86126020;0;0;0;0;0;2;0;39;41;22
3024;Ojo de Agua;Villa Ojo de Agua;86126030;0;0;0;4;333;0;0;62;399;22
3025;OTROS;OTROS;Sin Datos;0;0;0;0;310;0;0;0;310;22
3026;Pellegrini;El Mojón;86133010;0;0;0;0;20;0;0;4;24;22
3027;Pellegrini;Las Delicias;86133020;0;0;0;0;38;0;0;3;41;22
3028;Pellegrini;Nueva Esperanza;86133030;0;0;0;3;134;1;0;10;148;22
3029;Pellegrini;Rapelli;86133050;1;0;0;2;13;0;0;0;16;22
3030;Pellegrini;Santo Domingo;86133060;0;0;0;0;60;0;0;5;65;22
3031;Quebrachos;Sumampa;86140020;0;147;0;0;0;1;0;45;193;22
3032;Quebrachos;Sumampa Viejo;86140030;0;0;0;0;0;0;0;18;18;22
3033;Quebrachos;Ramírez de Velazco;86140010;1;0;0;0;0;0;0;0;1;22
3034;Río Hondo;Chañar Pozo de Abajo;86147010;0;0;0;0;3;0;0;0;3;22
3035;Río Hondo;Chauchillas;86147020;0;0;0;0;2;1;0;0;3;22
3036;Río Hondo;Colonia Tinco;86147030;0;0;0;0;4;1;0;0;5;22
3037;Río Hondo;El Charco;86147040;0;0;0;0;0;1;0;0;1;22
3038;Río Hondo;Gramilla;86147050;0;0;0;0;0;1;0;73;74;22
3039;Río Hondo;Los Núñez;86147080;0;0;0;1;7;0;0;0;8;22
3040;Río Hondo;Mansupa;86147090;0;0;0;0;2;0;0;0;2;22
3041;Río Hondo;Pozuelos;86147100;0;0;0;0;0;1;0;0;1;22
3042;Río Hondo;Termas de Río Hondo;86147130;2433;0;0;3;80;1;0;377;2894;22
3043;Río Hondo;Villa Río Hondo;86147150;0;0;0;0;10;0;0;0;10;22
3044;Rivadavia;Colonia Alpina;86154010;0;50;0;0;0;1;0;45;96;22
3045;Rivadavia;Palo Negro;86154020;0;0;0;0;0;0;0;8;8;22
3046;Rivadavia;Selva;86154030;0;557;0;452;0;2;0;256;1267;22
3047;Robles;Beltrán;86161010;151;0;0;0;0;1;0;70;222;22
3048;Robles;Colonia El Simbolar;86161020;0;0;0;0;0;2;0;42;44;22
3049;Robles;Fernández;86161030;737;0;0;2;0;1;0;108;848;22
3050;Robles;Ingeniero Forres (Est. Chaguar Punco);86161040;0;0;0;1;0;1;0;96;98;22
3051;Robles;Vilmer;86161050;0;0;0;1;0;1;0;0;2;22
3052;Salavina;Chilca Juliana;86168010;0;0;0;2;0;1;0;1;4;22
3053;Salavina;Los Telares;86168020;0;0;0;2;0;1;0;0;3;22
3054;Salavina;Villa Salavina;86168030;0;0;0;0;0;1;0;1;2;22
3055;San Martín;Brea Pozo;86175010;0;0;0;0;0;1;0;73;74;22
3056;San Martín;Estación Robles;86175020;0;0;0;0;0;1;0;0;1;22
3057;San Martín;Estación Taboada;86175030;0;0;0;0;0;1;0;3;4;22
3058;Sarmiento;Garza;86182010;0;0;0;0;0;1;0;0;1;22
3059;Silípica;Nueva Francia;86189020;1;0;0;0;0;1;0;31;33;22
3060;Silípica;Árraga;86189010;1;0;0;2;0;1;0;83;87;22
3061;Silípica;Simbol;86189030;1;0;0;0;0;0;0;1;2;22
3062;Río Grande;Río Grande;94007010;8102;19558;137;397;138;15;0;3;28350;23
3063;Río Grande;Tolhuin;94007020;281;0;0;2;0;1;0;45;329;23
3064;Ushuaia;Laguna Escondida;94014010;0;0;0;0;0;2;0;0;2;23
3065;Ushuaia;Ushuaia;94014020;4371;21735;175;4;178;4;0;109;26576;23
3066;ANTARTIDA ARGENTINA;Base Orcadas;Sin Datos;0;0;0;0;0;1;0;0;1;23
3067;ANTARTIDA ARGENTINA;Base Belgrano Ii;Sin Datos;0;0;0;1;0;0;0;0;1;23
3068;ANTARTIDA ARGENTINA;Base San Martin;Sin Datos;0;0;0;1;0;0;0;0;1;23
3069;Burruyacú;7 de Abril;90007080;0;0;0;0;0;3;0;3;6;24
3070;Burruyacú;OTROS;Sin Datos;0;0;0;0;0;1;0;0;1;24
3071;Burruyacú;Villa Burruyacú;90007100;0;0;0;12;0;3;0;3;18;24
3072;Burruyacú;Garmendia;90007040;0;0;0;0;0;0;0;3;3;24
3073;Burruyacú;Piedrabuena;90007070;0;0;0;0;0;0;0;3;3;24
3074;Capital;San Miguel de Tucumán (Est. Tucumán);90084010;46392;19632;30;129584;338;15;0;504;196495;24
3075;Chicligasta;Arcadia;90021030;19;0;0;0;0;0;0;0;19;24
3076;Chicligasta;Concepción;90021050;3343;75;0;2480;0;0;0;23;5921;24
3077;Chicligasta;La Trinidad;90021070;5;0;0;0;0;0;0;0;5;24
3078;Cruz Alta;Alderetes;90014010;0;8;0;2970;5;0;0;0;2983;24
3079;Cruz Alta;Banda del Río Salí;90014020;0;74;0;2625;14;0;0;96;2809;24
3080;Cruz Alta;La Florida;90014080;1;0;0;0;0;2;0;10;13;24
3081;Cruz Alta;Pacará;90014110;0;0;0;0;0;0;0;2;2;24
3082;Cruz Alta;Ranchillos;90014120;0;0;0;0;0;0;0;1;1;24
3083;Cruz Alta;San Andrés;90014130;438;0;0;2;0;0;0;0;440;24
3084;Cruz Alta;El Bracho;90014070;0;0;0;0;0;0;0;10;10;24
3085;Cruz Alta;Delfín Gallo;90014060;0;0;0;0;0;0;0;10;10;24
3086;Cruz Alta;Los Ralos;90014100;0;0;0;0;0;0;0;10;10;24
3087;Cruz Alta;Las Cejas;90014090;0;0;0;0;0;3;0;0;3;24
3088;Famaillá;Famaillá;90028030;1199;0;0;117;0;1;0;80;1397;24
3089;Graneros;Graneros;90035010;0;0;0;0;0;3;0;15;18;24
3090;Graneros;Lamadrid;90035020;0;0;0;4;0;2;0;21;27;24
3091;Graneros;Taco Ralo;90035030;0;0;0;0;0;0;0;36;36;24
3092;Juan Bautista Alberdi;Juan Bautista Alberdi;90042010;1683;0;0;0;0;1;0;0;1684;24
3093;La Cocha;La Cocha;90049010;339;0;0;0;0;4;0;4;347;24
3094;La Cocha;San José de La Cocha;90049020;0;0;0;0;0;2;0;1;3;24
3095;Leales;Bella Vista;90056010;1299;0;0;95;4;0;0;55;1453;24
3096;Leales;Manuel García Fernández;90056040;42;0;0;0;0;0;0;0;42;24
