;Partido;Localidad;Link Indec;Otros;0,256 Mbps;0,375 Mbps;0,5 Mbps;0,512 Mbps;0,625 Mbps;0,75 Mbps;1 Mbps;1,25 Mbps;1,5 Mbps;2 Mbps;2,2 Mbps;2,5 Mbps;3 Mbps;3,3 Mbps;3,5 Mbps;4 Mbps;4,5 Mbps;5 Mbps;6 Mbps;6,4 Mbps;7 Mbps;7,5 Mbps;8 Mbps;9 Mbps;10 Mbps;10,2 Mbps;11 Mbps;12 Mbps;12,3 Mbps;13 Mbps;14 Mbps;15 Mbps;16 Mbps;17 Mbps;18 Mbps;20 Mbps;20,5 Mbps;21 Mbps;22 Mbps;23 Mbps;24 Mbps;25 Mbps;25,1 Mbps;25,5 Mbps;26 Mbps;27 Mbps;30 Mbps;31 Mbps;32 Mbps;34 Mbps;35 Mbps;36 Mbps;38 Mbps;39 Mbps;40 Mbps;41 Mbps;45 Mbps;46 Mbps;48 Mbps;49 Mbps;50 Mbps;50,1 Mbps;50,25 Mbps;51 Mbps;55 Mbps;58 Mbps;59 Mbps;60 Mbps;61 Mbps;62 Mbps;64 Mbps;65 Mbps;66 Mbps;70 Mbps;75 Mbps;78 Mbps;80 Mbps;83 Mbps;85 Mbps;90 Mbps;92 Mbps;95 Mbps;100 Mbps;100,25 Mbps;110 Mbps;120 Mbps;122 Mbps;125 Mbps;126 Mbps;130 Mbps;140 Mbps;150 Mbps;157 Mbps;158 Mbps;160 Mbps;164 Mbps;165 Mbps;180 Mbps;200 Mbps;212 Mbps;220 Mbps;225 Mbps;234 Mbps;240 Mbps;250 Mbps;256 Mbps;275 Mbps;300 Mbps;320 Mbps;325 Mbps;330 Mbps;340 Mbps;400 Mbps;450 Mbps;480 Mbps;500 Mbps;512 Mbps;520 Mbps;540 Mbps;600 Mbps;680 Mbps;700 Mbps;800 Mbps;850 Mbps;900 Mbps;950 Mbps;1000 Mbps;1024 Mbps;Total general;id_provincia
1431;Gualeguaychú;Aldea San Juan;30056020;;;;;;;;;;;;;;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19,0;8
1432;Gualeguaychú;Enrique Carbó;30056030;;;;;;;;;;;27,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27,0;8
1433;Gualeguaychú;Faustino M. Parera;30056040;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,0;8
1434;Gualeguaychú;Gilbert;30056060;;;;;;;;;;;;;;;;;;;;63,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63,0;8
1435;Gualeguaychú;Gualeguaychú;30056070;0,0;;;;;;;2093,0;;;4,0;;;2047,0;;1,0;;;1,0;1476,0;;;;2,0;;2982,0;;;136,0;;;;630,0;;;;122,0;;;;;;;;;;;12,0;;;;;;;;;;;;;;1063,0;;;;;;;;;;;;;;;;;;;;;;6067,0;;;;;;;;;;;;;;;;;;;;;;;;;6793,0;;;;;;;;323,0;;;;;;;;;;;20,0;;23772,0;8
1436;Gualeguaychú;Larroque;30056090;;;;;;;;1,0;;;487,0;;;5,0;;;;;;418,0;;;;;;187,0;;;;;;;25,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1124,0;8
1437;Gualeguaychú;Pueblo General Belgrano;30056100;;;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;90,0;;;;;;;;;;;;;;;;;;;;;;452,0;;;;;;;;;;;;;;;;;;;;;;;;;557,0;;;;;;;;25,0;;;;;;;;;;;1,0;;1128,0;8
1438;Gualeguaychú;Urdinarrain;30056110;;;;;;;;1,0;;;;;;6,0;;;4,0;;;1332,0;;;;;;577,0;;;;;;;51,0;;;;29,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2001,0;8
1439;Islas del Ibicuy;Ceibas;30063020;0,0;;;;;;;20,0;;;6,0;;;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32,0;8
1440;Islas del Ibicuy;Ibicuy;30063030;;;;;;;;;;;597,0;;;192,0;;;;;26,0;;;44,0;;;;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;877,0;8
1441;Islas del Ibicuy;Médanos;30063040;0,0;;;;;;;18,0;;;3,0;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26,0;8
1442;Islas del Ibicuy;OTROS;Sin Datos;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;8
1443;Islas del Ibicuy;Villa Paranacito;30063060;;;;;;;;;;;;;;;;;;;92,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92,0;8
1444;La Paz;Bovril;30070010;;;;;;;;1,0;;;1,0;;;493,0;;;;;607,0;;;;;;;9,0;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1116,0;8
1445;La Paz;Colonia Avigdor;30070020;;;;;;;;;;;58,0;;;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68,0;8
1446;La Paz;El Solar;30070030;;;;;;;;;;;;;;;;;;;13,0;;;;;;;9,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22,0;8
1447;La Paz;La Paz;30070040;0,0;;;;;;;46,0;;;;;;596,0;;;;;1422,0;584,0;;;;2330,0;;1729,0;;;197,0;;;;67,0;;;1,0;93,0;;;;;1,0;109,0;;;;;1,0;;;;;;;;;;;;;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;7184,0;8
1448;La Paz;Piedras Blancas;30070050;;;;;;;;;;;2,0;;;2,0;;;;;;61,0;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70,0;8
1449;La Paz;Pueblo Arrúa (Est. Alcaraz);30070005;;;;1,0;;;;;;;76,0;;;15,0;;;50,0;;34,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;177,0;8
1450;La Paz;San Gustavo;30070070;;;;;;;;;;;;;;287,0;;;;;32,0;27,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346,0;8
1451;La Paz;Santa Elena;30070080;;;;;;;;6,0;;;5,0;;;8,0;;;;;558,0;164,0;;;;;;1112,0;;;;;;;73,0;;;;69,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1996,0;8
1452;Nogoyá;Aranguren;30077010;;;;1,0;;;;20,0;;;60,0;;;10,0;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;295,0;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;403,0;8
1453;Nogoyá;Betbeder;30077020;;;;;;;;;;;;;;13,0;;;;;3,0;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20,0;8
1454;Nogoyá;Don Cristóbal;30077030;;;;;23,0;;;10,0;;;;;;13,0;;;20,0;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71,0;8
1455;Nogoyá;Febré;30077040;;;;;;;;;;;;;;;;;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,0;8
1456;Nogoyá;Hernández;30077050;;;;1,0;;;;3,0;;;104,0;;;18,0;;;1,0;;2,0;28,0;;;;;;97,0;;;;;;;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;268,0;8
1457;Nogoyá;Lucas González;30077060;;;;;;;;47,0;;;125,0;;;30,0;;;10,0;;1,0;90,0;;;;;;347,0;;;;;;;42,0;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;697,0;8
1458;Nogoyá;Nogoyá;30077070;;;;;3,0;;;437,0;;;681,0;;;303,0;;;123,0;;22,0;431,0;;;;;;1355,0;;;;;;;70,0;1,0;;;146,0;;;;;;;;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3576,0;8
1459;Nogoyá;OTROS;Sin Datos;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,0;8
1460;Nogoyá;XX de Setiembre;30077080;;;;;4,0;;;5,0;;;;;;16,0;;;;;12,0;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41,0;8
1461;OTROS;OTROS;Sin Datos;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;8
1462;Paraná;Aldea María Luisa;30084010;;;;;;;;;;;7,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,0;8
1463;Paraná;Aldea San Rafael;30084020;;;;;;;;1,0;;;5,0;;;2,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,0;8
1464;Paraná;Cerrito;30084050;;;;1,0;;;;5,0;;;12,0;;;3,0;;;;;81,0;46,0;;;;;;1090,0;;;;;;;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1249,0;8
1465;Paraná;Colonia Avellaneda;30084060;;;;;;;;1,0;;;7,0;;;15,0;;;;;44,0;68,0;;;;;;257,0;;;;;;;30,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423,0;8
1466;Paraná;Crespo;30084070;;;;;;;;29,0;;;53,0;;;67,0;;;;;6,0;248,0;;;;;;584,0;;;;;;;80,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;4371,0;;;;;;;;;;;;;;;;;;;;;;1458,0;;;435,0;;;;;;;;;;;;;15,0;;;;;;51,0;;;;;;;;;;;;;;;;;;;;;;;;7398,0;8
1467;Paraná;Crucesitas Séptima Sección;30084095;;;;;39,0;;;35,0;;;16,0;;;24,0;;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;118,0;8
1468;Paraná;El Palenque;30084080;;;;;;;;;;;4,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,0;8
1469;Paraná;El Pingo;30084090;;;;;;;;1,0;;;30,0;;;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50,0;8
1470;Paraná;El Ramblón;30084095;;;;;;;;;;;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,0;8
1471;Paraná;Hasenkamp;30084100;;;;1,0;;;;3,0;;;130,0;;;24,0;;;62,0;;6,0;;;;;1,0;;1,0;;;353,0;;;;337,0;;;;;;;;;;134,0;;;;;;;;;;;;;;;;;;;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1071,0;8
1472;Paraná;Hernandarias;30084110;;;;;;;;1,0;;;9,0;;;12,0;;;;;3,0;351,0;;;;;;46,0;;;;;;;17,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;439,0;8
1473;Paraná;La Picada;30084120;;;;;;;;;;;;;;;;;;;;1,0;;;;;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,0;8
1474;Paraná;Las Tunas;30084130;;;;;;;;;;;51,0;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54,0;8
1475;Paraná;María Grande;30084140;;1,0;;;;;;2,0;;;150,0;;;12,0;;;71,0;;4,0;1,0;;;;3,0;;359,0;;;587,0;;;;578,0;;;;;;;;;;415,0;;;;;;;;;;;;;;;;;;;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2233,0;8
1476;Paraná;Oro Verde;30084150;;;;;;;;2,0;;;33,0;;;18,0;;;8,0;;;43,0;;;;;;190,0;;;;;;;33,0;;;;63,0;;;;;;;;;;;5,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;396,0;8
1477;Paraná;OTROS;Sin Datos;;;;;;;;;;;5,0;;;;;;2,0;;;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,0;8
1478;Paraná;Paraná;30084160;0,0;;;3,0;;;5,0;625,0;;;245,0;;;1544,0;;5,0;;;513,0;2216,0;;;;5,0;;1809,0;;;;;;;145,0;;;;217,0;;;;;;2,0;;;;;31,0;;;;;;;;;;;;;;23001,0;;;;;;;;;;;;;;;;;;;;;;31339,0;;;378,0;;;;;;;;;;;;;516,0;;;;;;84,0;;;26549,0;;;;;;;;3121,0;;;;;;;;;;;78,0;;92431,0;8
1479;Paraná;Pueblo Brugo;30084180;;;;;;;;;;;10,0;;;10,0;;;;;2,0;23,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45,0;8
1480;Paraná;San Benito;30084200;;;;;;;;1,0;;;35,0;;;23,0;;;;;127,0;19,0;;;;;;98,0;;;;;;;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;109,0;;;;;;;;;;;;;;;;;;;;;;345,0;;;;;;;;;;;;;;;;;;;;;;;;;583,0;;;;;;;;37,0;;;;;;;;;;;;;1395,0;8
1481;Paraná;Sauce Montrull;30084210;;;;;;;;;;;71,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71,0;8
1482;Paraná;Seguí;30084230;;;;1,0;14,0;;;17,0;;;110,0;;;44,0;;;95,0;;12,0;;;;;;;1,0;;;;;;;2,0;;;;;;;;;;;;;;;366,0;;;;;;;;;;;;;;51,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;713,0;8
1483;Paraná;Tabossi;30084250;;;;;;;;;;;95,0;;;2,0;;;28,0;;3,0;;;;;;;41,0;;;147,0;;;;143,0;;;;;;;;;;25,0;;;;;;;;;;;;;;;;;;;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490,0;8
1484;Paraná;Viale;30084270;;;;;;;;2,0;;;347,0;;;33,0;;;440,0;;4,0;160,0;;;;;;747,0;;;124,0;;;;210,0;;;;1,0;;;;;;73,0;;;;;;;;;;;;;;;;;;;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2151,0;8
1485;Paraná;Villa Urquiza;30084300;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;8
1486;San Salvador;General Campos;30088010;;;;1,0;;;;1,0;;;26,0;;;508,0;;;19,0;;5,0;4,0;;;;;;8,0;;;1,0;;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;575,0;8
1487;San Salvador;San Salvador;30088020;0,0;;;;;;;1,0;;;2,0;;;7,0;;;;;1,0;767,0;;;;;;331,0;;;;;;;71,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1180,0;8
1488;Tala;Durazno;30091020;;;;;;;;;;;38,0;;;6,0;;;;;;2,0;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54,0;8
1489;Tala;Gobernador Echagüe;30091040;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;8
1490;Tala;Gobernador Mansilla;30091050;0,0;;;;;;;2,0;;;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21,0;8
1491;Tala;Gobernador Solá;30091060;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;8
1492;Tala;Maciá;30091090;0,0;;;;;;;;;;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;8
1493;Tala;Rosario del Tala;30091100;0,0;;;;;;;16,0;;;;;;29,0;;;;;;214,0;;;;;;1037,0;;;;;;;126,0;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1425,0;8
1494;Uruguay;1º de Mayo;30098090;;;;;;;;;;;;;;26,0;;;104,0;;;19,0;;;;;;29,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;178,0;8
1495;Uruguay;Basavilbaso;30098010;0,0;;;;;;;11,0;;;;;;34,0;;;1,0;;;147,0;;;;;;531,0;;;;;;;57,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;789,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1571,0;8
1496;Uruguay;Caseros;30098020;0,0;;;;;;;2,0;;;;;;2,0;;;25,0;;;641,0;;;;;;149,0;;;;;;;12,0;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;839,0;8
1497;Uruguay;Colonia Elía;30098030;0,0;;;;;;;;;;;;;;;;116,0;;;;;;;;;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;134,0;8
1498;Uruguay;Concepción del Uruguay;30098040;0,0;;;;;;;84,0;;;4,0;;;416,0;;;;;1,0;1658,0;;1094,0;;;;5886,0;;;;;;;280,0;;;;725,0;;;;;;;;;;;56,0;;;;;;;;;;;;;;613,0;;;;;;;;;;;;;;;;;;;;;;4680,0;;;;;;;;;;;;;;;;;;;;;;;;;5818,0;;;;;;;;537,0;;;;;;;;;;;15,0;;21867,0;8
1499;Uruguay;Estancia San Pedro;30098030;;;;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;8
1500;Uruguay;Herrera;30098060;;;;;;;;;;;;;;;;;72,0;;;10,0;;;;;;105,0;;;;;;;8,0;;;;2,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;198,0;8
1501;Uruguay;Las Moscas;30098070;0,0;;;;;;;;;;;;;;;;;;;46,0;;;;;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51,0;8
1502;Uruguay;Líbaros;30098080;;;;;;;;;;;;;;;;;9,0;;;;;;;;;;;;;;;;;;;;28,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37,0;8
1503;Uruguay;Pronunciamiento;30098100;;;;;;;;;;;;;;31,0;;;152,0;;;13,0;;;;;;29,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;225,0;8
1504;Uruguay;Rocamora;30098110;0,0;;;;;;;;;;;;;;;;6,0;;;;;;;;;;;;;;;;;;;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,0;8
1505;Uruguay;Santa Anita;30098120;0,0;;;;;;;;;;;;;;;;28,0;;;240,0;;;;;;61,0;;;;;;;;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;333,0;8
